item_id,dept_id,cat_id,avg_daily_demand,std_daily_demand,avg_price,annual_demand,total_revenue,safety_stock,reorder_point,eoq,abc_class,demand_cv,stockout_risk
HOUSEHOLD_2_506,HOUSEHOLD_2,HOUSEHOLD,0.3,0.67,6.71,109.98,3811.25,3.0,6.0,287.0,B,2.23,High
HOUSEHOLD_1_474,HOUSEHOLD_1,HOUSEHOLD,2.08,2.22,0.97,760.59,3810.16,10.0,25.0,1981.0,B,1.07,Normal
HOUSEHOLD_2_100,HOUSEHOLD_2,HOUSEHOLD,0.24,0.58,8.38,87.91,3806.4,3.0,5.0,229.0,B,2.39,High
FOODS_3_197,FOODS_3,FOODS,1.02,1.53,1.98,371.78,3801.6,7.0,15.0,969.0,B,1.5,High
HOUSEHOLD_2_299,HOUSEHOLD_2,HOUSEHOLD,1.62,1.81,1.24,590.2,3778.92,8.0,20.0,1543.0,B,1.12,Normal
HOUSEHOLD_2_019,HOUSEHOLD_2,HOUSEHOLD,0.21,0.49,9.47,77.26,3778.53,3.0,5.0,202.0,B,2.31,High
HOBBIES_1_417,HOBBIES_1,HOBBIES,3.53,7.2,0.57,1289.02,3774.96,32.0,57.0,3372.0,B,2.04,High
HOBBIES_1_281,HOBBIES_1,HOBBIES,0.48,0.84,4.16,175.82,3774.19,4.0,8.0,460.0,B,1.75,High
HOUSEHOLD_2_249,HOUSEHOLD_2,HOUSEHOLD,0.24,0.55,8.39,87.14,3773.53,3.0,5.0,228.0,B,2.31,High
HOUSEHOLD_2_110,HOUSEHOLD_2,HOUSEHOLD,0.63,1.31,3.17,230.23,3769.13,6.0,11.0,603.0,B,2.07,High
HOUSEHOLD_2_373,HOUSEHOLD_2,HOUSEHOLD,0.43,0.79,4.67,156.26,3767.12,4.0,7.0,410.0,B,1.84,High
FOODS_1_215,FOODS_1,FOODS,1.15,1.96,1.73,419.6,3759.38,9.0,18.0,1100.0,B,1.71,High
FOODS_1_042,FOODS_1,FOODS,2.03,3.46,0.98,742.2,3756.34,16.0,31.0,1946.0,B,1.7,High
HOBBIES_1_047,HOBBIES_1,HOBBIES,1.13,1.8,1.77,410.7,3754.17,8.0,16.0,1078.0,B,1.6,High
FOODS_3_251,FOODS_3,FOODS,0.67,1.02,2.98,243.4,3745.86,5.0,10.0,640.0,B,1.53,High
HOUSEHOLD_1_025,HOUSEHOLD_1,HOUSEHOLD,0.67,0.91,2.98,243.4,3745.86,4.0,9.0,640.0,B,1.37,Normal
HOBBIES_1_204,HOBBIES_1,HOBBIES,0.2,0.59,9.96,72.81,3745.48,3.0,5.0,192.0,B,2.98,High
FOODS_1_072,FOODS_1,FOODS,0.41,0.84,4.88,148.71,3745.26,4.0,7.0,391.0,B,2.07,High
HOUSEHOLD_2_064,HOUSEHOLD_2,HOUSEHOLD,0.51,0.9,3.87,187.24,3742.29,4.0,8.0,492.0,B,1.75,High
HOUSEHOLD_2_402,HOUSEHOLD_2,HOUSEHOLD,0.22,0.57,8.97,80.75,3740.49,3.0,5.0,213.0,B,2.58,High
FOODS_3_394,FOODS_3,FOODS,0.71,0.92,2.81,257.73,3738.03,5.0,10.0,678.0,B,1.3,Normal
FOODS_3_461,FOODS_3,FOODS,1.36,1.7,1.45,496.67,3728.73,8.0,18.0,1308.0,B,1.25,Normal
FOODS_1_139,FOODS_1,FOODS,2.01,2.67,0.98,734.65,3718.12,12.0,27.0,1937.0,B,1.33,Normal
HOUSEHOLD_1_499,HOUSEHOLD_1,HOUSEHOLD,0.5,0.86,3.97,181.24,3711.45,4.0,8.0,479.0,B,1.73,High
HOUSEHOLD_2_505,HOUSEHOLD_2,HOUSEHOLD,0.4,0.69,4.96,144.84,3710.67,3.0,6.0,383.0,B,1.73,High
FOODS_3_187,FOODS_3,FOODS,0.79,1.29,2.49,287.74,3706.17,6.0,12.0,760.0,B,1.64,High
FOODS_2_006,FOODS_2,FOODS,0.19,0.51,10.21,70.29,3704.76,3.0,5.0,186.0,B,2.63,High
HOBBIES_1_377,HOBBIES_1,HOBBIES,0.2,0.46,9.77,73.19,3691.45,2.0,4.0,194.0,B,2.27,High
FOODS_3_189,FOODS_3,FOODS,0.78,1.32,2.5,285.42,3688.38,6.0,12.0,756.0,B,1.69,High
HOUSEHOLD_1_380,HOUSEHOLD_1,HOUSEHOLD,0.43,0.87,4.57,156.26,3687.99,4.0,7.0,414.0,B,2.02,High
HOBBIES_1_400,HOBBIES_1,HOBBIES,1.75,3.2,1.12,638.6,3684.28,14.0,27.0,1691.0,B,1.83,High
HOUSEHOLD_1_120,HOUSEHOLD_1,HOUSEHOLD,0.44,0.7,4.47,159.55,3683.28,4.0,8.0,423.0,B,1.6,High
FOODS_1_063,FOODS_1,FOODS,0.88,1.16,2.22,321.05,3680.54,6.0,13.0,851.0,B,1.32,Normal
FOODS_3_422,FOODS_3,FOODS,0.88,1.69,2.22,321.43,3680.34,8.0,15.0,852.0,B,1.92,High
HOUSEHOLD_2_466,HOUSEHOLD_2,HOUSEHOLD,0.28,0.61,6.94,102.63,3678.76,3.0,5.0,272.0,B,2.18,High
FOODS_3_528,FOODS_3,FOODS,0.39,0.74,4.98,142.9,3677.54,4.0,7.0,379.0,B,1.89,High
HOUSEHOLD_2_484,HOUSEHOLD_2,HOUSEHOLD,0.28,0.64,6.97,102.05,3673.19,3.0,5.0,271.0,B,2.28,High
HOBBIES_1_076,HOBBIES_1,HOBBIES,0.59,1.08,3.28,216.68,3669.17,5.0,10.0,575.0,B,1.82,High
FOODS_1_013,FOODS_1,FOODS,1.32,2.05,1.48,480.79,3669.08,9.0,19.0,1276.0,B,1.55,High
HOUSEHOLD_2_122,HOUSEHOLD_2,HOUSEHOLD,0.28,0.59,6.97,101.85,3665.92,3.0,5.0,271.0,B,2.12,High
HOBBIES_1_262,HOBBIES_1,HOBBIES,0.22,0.55,8.98,79.0,3663.84,3.0,5.0,210.0,B,2.54,High
FOODS_1_204,FOODS_1,FOODS,1.98,2.96,0.98,722.84,3661.39,13.0,27.0,1920.0,B,1.49,Normal
HOBBIES_1_080,HOBBIES_1,HOBBIES,3.42,6.65,0.57,1249.13,3660.54,29.0,53.0,3318.0,B,1.94,High
HOBBIES_1_311,HOBBIES_1,HOBBIES,0.13,0.41,15.37,46.08,3657.17,2.0,3.0,123.0,B,3.24,High
FOODS_3_024,FOODS_3,FOODS,1.96,4.43,0.99,716.25,3655.59,20.0,34.0,1904.0,B,2.26,High
FOODS_3_158,FOODS_3,FOODS,0.32,0.7,6.04,117.15,3654.7,4.0,7.0,312.0,B,2.18,High
HOUSEHOLD_2_275,HOUSEHOLD_2,HOUSEHOLD,0.37,0.66,5.19,136.32,3653.61,3.0,6.0,363.0,B,1.76,High
HOUSEHOLD_1_193,HOUSEHOLD_1,HOUSEHOLD,0.8,1.5,2.42,292.0,3649.36,7.0,13.0,777.0,B,1.88,High
FOODS_1_069,FOODS_1,FOODS,0.77,1.6,2.52,280.38,3647.81,7.0,13.0,746.0,B,2.08,High
HOUSEHOLD_1_080,HOUSEHOLD_1,HOUSEHOLD,0.19,0.47,10.02,70.48,3647.52,3.0,5.0,188.0,B,2.44,High
HOUSEHOLD_2_124,HOUSEHOLD_2,HOUSEHOLD,0.37,0.71,5.21,135.54,3645.41,4.0,7.0,361.0,B,1.91,High
HOUSEHOLD_2_179,HOUSEHOLD_2,HOUSEHOLD,0.32,0.66,5.97,118.12,3641.7,3.0,6.0,315.0,B,2.03,High
FOODS_3_141,FOODS_3,FOODS,0.69,0.97,2.8,251.14,3632.91,5.0,10.0,670.0,B,1.42,Normal
HOUSEHOLD_2_455,HOUSEHOLD_2,HOUSEHOLD,0.26,0.56,7.41,94.88,3630.29,3.0,5.0,254.0,B,2.15,High
FOODS_3_082,FOODS_3,FOODS,0.95,1.86,2.03,346.8,3627.32,9.0,16.0,926.0,B,1.95,High
FOODS_2_171,FOODS_2,FOODS,0.65,1.01,2.94,238.56,3621.02,5.0,10.0,638.0,B,1.55,High
FOODS_3_215,FOODS_3,FOODS,1.65,1.92,1.16,603.36,3620.61,9.0,21.0,1612.0,B,1.16,Normal
FOODS_2_100,FOODS_2,FOODS,0.75,1.17,2.54,275.54,3619.33,6.0,12.0,736.0,B,1.56,High
FOODS_3_354,FOODS_3,FOODS,0.64,1.39,2.98,235.07,3617.72,7.0,12.0,629.0,B,2.15,High
HOBBIES_1_116,HOBBIES_1,HOBBIES,0.3,0.67,6.47,108.24,3616.73,3.0,6.0,290.0,B,2.26,High
FOODS_2_093,FOODS_2,FOODS,0.77,1.35,2.51,279.41,3616.4,6.0,12.0,747.0,B,1.76,High
HOUSEHOLD_2_015,HOUSEHOLD_2,HOUSEHOLD,0.44,0.76,4.41,158.78,3615.22,4.0,8.0,425.0,B,1.74,High
HOUSEHOLD_2_219,HOUSEHOLD_2,HOUSEHOLD,0.61,0.91,3.15,221.9,3613.88,4.0,9.0,594.0,B,1.49,Normal
HOUSEHOLD_2_491,HOUSEHOLD_2,HOUSEHOLD,0.27,0.57,6.97,100.3,3610.18,3.0,5.0,269.0,B,2.06,High
FOODS_3_247,FOODS_3,FOODS,0.39,0.85,4.89,142.9,3607.41,4.0,7.0,383.0,B,2.17,High
HOUSEHOLD_1_355,HOUSEHOLD_1,HOUSEHOLD,0.23,0.57,8.29,84.23,3606.65,3.0,5.0,226.0,B,2.45,High
HOBBIES_1_128,HOBBIES_1,HOBBIES,0.22,0.53,8.77,79.58,3604.13,3.0,5.0,214.0,B,2.43,High
HOUSEHOLD_2_288,HOUSEHOLD_2,HOUSEHOLD,0.49,0.82,3.9,178.72,3603.64,4.0,8.0,479.0,B,1.68,High
FOODS_3_506,FOODS_3,FOODS,0.48,0.81,3.98,175.24,3601.9,4.0,8.0,470.0,B,1.69,High
FOODS_3_060,FOODS_3,FOODS,0.64,1.16,2.98,233.91,3599.84,6.0,11.0,627.0,B,1.8,High
HOUSEHOLD_1_403,HOUSEHOLD_1,HOUSEHOLD,0.48,0.79,4.01,173.5,3597.24,4.0,8.0,465.0,B,1.65,High
HOBBIES_1_216,HOBBIES_1,HOBBIES,1.08,1.69,1.77,393.27,3594.87,8.0,16.0,1055.0,B,1.57,High
HOUSEHOLD_1_121,HOUSEHOLD_1,HOUSEHOLD,0.77,1.1,2.48,280.58,3593.52,5.0,11.0,753.0,B,1.43,Normal
HOUSEHOLD_1_485,HOUSEHOLD_1,HOUSEHOLD,0.64,0.94,2.97,234.1,3590.73,5.0,10.0,628.0,B,1.47,Normal
HOBBIES_1_025,HOBBIES_1,HOBBIES,0.49,0.93,3.89,178.53,3589.85,5.0,9.0,479.0,B,1.9,High
HOUSEHOLD_2_009,HOUSEHOLD_2,HOUSEHOLD,0.34,0.7,5.62,123.54,3586.98,4.0,7.0,332.0,B,2.08,High
HOUSEHOLD_1_218,HOUSEHOLD_1,HOUSEHOLD,0.97,1.27,1.97,353.19,3585.16,6.0,13.0,948.0,B,1.31,Normal
FOODS_2_219,FOODS_2,FOODS,0.67,1.17,2.83,244.95,3581.86,6.0,11.0,658.0,B,1.74,High
FOODS_3_167,FOODS_3,FOODS,0.96,1.79,1.98,350.28,3581.82,8.0,15.0,941.0,B,1.87,High
FOODS_1_163,FOODS_1,FOODS,1.94,4.48,0.98,707.34,3579.94,20.0,34.0,1900.0,B,2.31,High
HOUSEHOLD_2_425,HOUSEHOLD_2,HOUSEHOLD,0.23,0.51,8.36,82.68,3571.09,3.0,5.0,223.0,B,2.27,High
HOUSEHOLD_2_366,HOUSEHOLD_2,HOUSEHOLD,0.49,0.79,3.85,179.5,3568.85,4.0,8.0,483.0,B,1.61,High
HOUSEHOLD_2_443,HOUSEHOLD_2,HOUSEHOLD,0.41,0.71,4.66,148.32,3568.59,4.0,7.0,399.0,B,1.76,High
HOUSEHOLD_2_379,HOUSEHOLD_2,HOUSEHOLD,0.43,0.77,4.41,156.65,3566.12,4.0,8.0,422.0,B,1.8,High
HOUSEHOLD_1_302,HOUSEHOLD_1,HOUSEHOLD,0.22,0.56,8.49,81.33,3564.21,3.0,5.0,219.0,B,2.5,High
HOUSEHOLD_2_148,HOUSEHOLD_2,HOUSEHOLD,0.32,0.73,5.94,116.18,3564.0,4.0,7.0,313.0,B,2.29,High
HOUSEHOLD_1_472,HOUSEHOLD_1,HOUSEHOLD,0.39,0.66,4.82,142.9,3557.16,3.0,6.0,386.0,B,1.7,High
HOBBIES_1_218,HOBBIES_1,HOBBIES,0.18,0.49,10.75,64.09,3557.05,3.0,5.0,173.0,B,2.77,High
FOODS_1_048,FOODS_1,FOODS,0.32,0.73,5.98,115.02,3552.12,4.0,7.0,311.0,B,2.32,High
HOUSEHOLD_1_220,HOUSEHOLD_1,HOUSEHOLD,0.98,1.35,1.92,358.42,3551.89,6.0,13.0,967.0,B,1.38,Normal
FOODS_3_312,FOODS_3,FOODS,0.65,1.17,2.88,238.75,3551.04,6.0,11.0,644.0,B,1.79,High
FOODS_3_706,FOODS_3,FOODS,0.95,1.91,1.98,347.19,3550.14,9.0,16.0,937.0,B,2.01,High
FOODS_1_096,FOODS_1,FOODS,0.32,0.66,5.9,116.37,3547.49,3.0,6.0,314.0,B,2.07,High
FOODS_3_643,FOODS_3,FOODS,1.04,1.98,1.8,380.49,3545.19,9.0,17.0,1027.0,B,1.9,High
HOUSEHOLD_2_228,HOUSEHOLD_2,HOUSEHOLD,0.36,0.67,5.19,132.25,3543.25,3.0,6.0,358.0,B,1.84,High
HOUSEHOLD_2_462,HOUSEHOLD_2,HOUSEHOLD,0.23,0.51,8.32,82.49,3542.34,3.0,5.0,223.0,B,2.27,High
FOODS_1_025,FOODS_1,FOODS,0.46,0.91,4.05,169.04,3537.28,4.0,8.0,457.0,B,1.96,High
FOODS_1_028,FOODS_1,FOODS,0.64,1.66,2.91,234.68,3525.34,8.0,13.0,636.0,B,2.58,High
HOUSEHOLD_1_529,HOUSEHOLD_1,HOUSEHOLD,0.63,1.12,2.97,229.46,3517.34,5.0,10.0,622.0,B,1.79,High
FOODS_3_130,FOODS_3,FOODS,0.72,1.54,2.57,264.5,3514.99,7.0,13.0,717.0,B,2.12,High
HOUSEHOLD_2_390,HOUSEHOLD_2,HOUSEHOLD,0.32,0.61,5.91,115.21,3514.44,3.0,6.0,313.0,B,1.93,High
HOBBIES_1_380,HOBBIES_1,HOBBIES,1.05,1.8,1.77,384.36,3513.45,8.0,16.0,1043.0,B,1.71,High
HOUSEHOLD_1_484,HOUSEHOLD_1,HOUSEHOLD,0.19,0.57,9.97,68.16,3509.44,3.0,5.0,185.0,B,3.07,High
FOODS_3_129,FOODS_3,FOODS,0.74,1.36,2.52,269.93,3509.18,6.0,12.0,733.0,B,1.84,High
FOODS_3_824,FOODS_3,FOODS,0.71,1.2,2.64,257.53,3508.8,6.0,11.0,699.0,B,1.7,High
FOODS_3_018,FOODS_3,FOODS,0.41,0.97,4.5,150.84,3507.15,5.0,8.0,410.0,B,2.34,High
HOUSEHOLD_2_265,HOUSEHOLD_2,HOUSEHOLD,0.37,0.7,4.97,136.51,3503.85,4.0,7.0,371.0,B,1.88,High
HOUSEHOLD_2_153,HOUSEHOLD_2,HOUSEHOLD,0.2,0.59,9.14,74.16,3501.86,3.0,5.0,202.0,B,2.92,High
HOUSEHOLD_2_326,HOUSEHOLD_2,HOUSEHOLD,0.31,0.58,5.94,114.05,3498.66,3.0,6.0,310.0,B,1.86,High
HOUSEHOLD_2_385,HOUSEHOLD_2,HOUSEHOLD,0.26,0.54,7.17,94.49,3498.57,3.0,5.0,257.0,B,2.1,High
HOUSEHOLD_2_350,HOUSEHOLD_2,HOUSEHOLD,0.63,1.01,2.93,230.81,3493.68,5.0,10.0,628.0,B,1.6,High
HOUSEHOLD_2_001,HOUSEHOLD_2,HOUSEHOLD,0.28,0.55,6.59,102.63,3493.04,3.0,5.0,280.0,B,1.97,High
FOODS_1_188,FOODS_1,FOODS,0.62,1.31,2.98,226.75,3489.58,6.0,11.0,617.0,B,2.11,High
FOODS_2_067,FOODS_2,FOODS,0.85,1.58,2.17,310.2,3479.15,7.0,13.0,846.0,B,1.86,High
FOODS_3_649,FOODS_3,FOODS,0.32,0.69,5.71,117.54,3467.32,4.0,7.0,321.0,B,2.15,High
FOODS_3_262,FOODS_3,FOODS,0.28,0.73,6.51,102.82,3459.12,4.0,6.0,281.0,B,2.59,High
HOUSEHOLD_1_354,HOUSEHOLD_1,HOUSEHOLD,0.95,1.26,1.93,346.6,3454.7,6.0,13.0,948.0,B,1.33,Normal
HOBBIES_1_248,HOBBIES_1,HOBBIES,1.93,3.35,0.95,704.44,3449.71,15.0,29.0,1928.0,B,1.74,High
HOUSEHOLD_1_306,HOUSEHOLD_1,HOUSEHOLD,0.93,1.69,1.97,338.86,3447.5,8.0,15.0,928.0,B,1.82,High
FOODS_2_020,FOODS_2,FOODS,0.72,1.36,2.54,262.37,3447.13,6.0,12.0,719.0,B,1.89,High
HOUSEHOLD_2_359,HOUSEHOLD_2,HOUSEHOLD,0.2,0.57,9.14,73.0,3447.02,3.0,5.0,200.0,B,2.85,High
HOUSEHOLD_2_030,HOUSEHOLD_2,HOUSEHOLD,0.47,0.74,3.92,170.2,3445.56,4.0,8.0,466.0,B,1.59,High
FOODS_1_146,FOODS_1,FOODS,0.82,1.2,2.23,298.39,3442.91,6.0,12.0,818.0,B,1.47,Normal
HOUSEHOLD_1_527,HOUSEHOLD_1,HOUSEHOLD,0.35,0.79,5.24,126.83,3429.16,4.0,7.0,349.0,B,2.27,High
FOODS_2_120,FOODS_2,FOODS,0.67,1.13,2.72,243.98,3427.2,5.0,10.0,670.0,B,1.7,High
FOODS_3_538,FOODS_3,FOODS,1.31,2.24,1.38,479.24,3425.61,10.0,20.0,1316.0,B,1.71,High
HOUSEHOLD_2_218,HOUSEHOLD_2,HOUSEHOLD,0.16,0.44,11.27,58.86,3425.19,2.0,4.0,162.0,B,2.71,High
FOODS_3_234,FOODS_3,FOODS,8.99,10.99,0.2,3283.06,3423.38,48.0,111.0,9017.0,B,1.22,Normal
HOUSEHOLD_2_242,HOUSEHOLD_2,HOUSEHOLD,0.14,0.4,13.12,50.54,3423.09,2.0,3.0,139.0,B,2.91,High
FOODS_1_092,FOODS_1,FOODS,0.99,1.63,1.84,359.97,3417.48,8.0,15.0,990.0,B,1.65,High
FOODS_3_216,FOODS_3,FOODS,0.72,1.07,2.5,264.31,3413.4,5.0,11.0,727.0,B,1.47,Normal
HOBBIES_1_007,HOBBIES_1,HOBBIES,0.23,0.51,7.9,83.65,3412.34,3.0,5.0,231.0,B,2.22,High
FOODS_3_504,FOODS_3,FOODS,1.36,1.82,1.33,495.9,3406.44,8.0,18.0,1366.0,B,1.34,Normal
HOUSEHOLD_2_145,HOUSEHOLD_2,HOUSEHOLD,0.46,0.81,3.97,166.14,3406.26,4.0,8.0,458.0,B,1.78,High
HOUSEHOLD_1_295,HOUSEHOLD_1,HOUSEHOLD,0.61,0.89,2.98,221.32,3406.14,4.0,9.0,610.0,B,1.48,Normal
FOODS_3_198,FOODS_3,FOODS,0.33,0.75,5.53,119.28,3404.86,4.0,7.0,329.0,B,2.3,High
HOUSEHOLD_2_031,HOUSEHOLD_2,HOUSEHOLD,0.3,0.65,5.94,110.56,3391.74,3.0,6.0,306.0,B,2.14,High
HOUSEHOLD_1_217,HOUSEHOLD_1,HOUSEHOLD,0.94,1.31,1.92,341.96,3388.78,6.0,13.0,944.0,B,1.4,Normal
HOUSEHOLD_2_301,HOUSEHOLD_2,HOUSEHOLD,0.91,1.44,1.97,332.86,3386.43,7.0,14.0,920.0,B,1.57,High
FOODS_1_035,FOODS_1,FOODS,0.71,1.6,2.52,259.66,3385.47,7.0,12.0,718.0,B,2.25,High
HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,0.5,0.74,3.62,181.05,3384.7,4.0,8.0,501.0,B,1.48,Normal
HOUSEHOLD_2_182,HOUSEHOLD_2,HOUSEHOLD,0.26,0.58,6.99,93.72,3383.14,3.0,5.0,259.0,B,2.24,High
HOUSEHOLD_1_448,HOUSEHOLD_1,HOUSEHOLD,1.83,2.97,0.98,668.62,3379.93,13.0,26.0,1849.0,B,1.62,High
FOODS_1_066,FOODS_1,FOODS,1.32,1.88,1.36,481.57,3379.83,9.0,19.0,1332.0,B,1.43,Normal
HOUSEHOLD_2_495,HOUSEHOLD_2,HOUSEHOLD,0.32,0.69,5.65,115.6,3371.02,4.0,7.0,320.0,B,2.19,High
HOUSEHOLD_1_149,HOUSEHOLD_1,HOUSEHOLD,1.84,2.46,0.97,672.49,3368.81,11.0,24.0,1862.0,B,1.34,Normal
HOBBIES_2_131,HOBBIES_2,HOBBIES,0.3,0.73,6.04,107.85,3366.87,4.0,7.0,299.0,B,2.46,High
HOUSEHOLD_2_239,HOUSEHOLD_2,HOUSEHOLD,1.44,1.53,1.24,524.94,3361.64,7.0,18.0,1455.0,B,1.06,Normal
HOUSEHOLD_2_207,HOUSEHOLD_2,HOUSEHOLD,0.26,0.54,6.88,94.49,3358.5,3.0,5.0,263.0,B,2.07,High
HOUSEHOLD_2_337,HOUSEHOLD_2,HOUSEHOLD,0.27,0.57,6.59,98.37,3348.04,3.0,5.0,274.0,B,2.11,High
HOBBIES_1_090,HOBBIES_1,HOBBIES,1.77,4.46,1.0,647.12,3341.04,20.0,33.0,1800.0,B,2.52,High
FOODS_3_048,FOODS_3,FOODS,1.15,1.74,1.53,421.35,3337.7,8.0,17.0,1172.0,B,1.5,High
HOUSEHOLD_1_167,HOUSEHOLD_1,HOUSEHOLD,0.62,0.93,2.85,226.36,3329.13,5.0,10.0,631.0,B,1.5,High
HOBBIES_1_424,HOBBIES_1,HOBBIES,1.0,1.74,1.77,364.03,3327.6,8.0,15.0,1015.0,B,1.75,High
FOODS_3_525,FOODS_3,FOODS,0.88,1.58,2.0,321.43,3320.0,7.0,14.0,897.0,B,1.79,High
FOODS_2_275,FOODS_2,FOODS,0.72,1.33,2.45,261.79,3313.4,6.0,12.0,731.0,B,1.86,High
HOBBIES_1_358,HOBBIES_1,HOBBIES,0.67,1.23,2.61,245.72,3312.83,6.0,11.0,687.0,B,1.83,High
HOUSEHOLD_2_047,HOUSEHOLD_2,HOUSEHOLD,0.53,0.97,3.3,194.41,3309.98,5.0,9.0,543.0,B,1.82,High
HOUSEHOLD_2_442,HOUSEHOLD_2,HOUSEHOLD,1.19,1.38,1.48,432.58,3306.32,7.0,16.0,1209.0,B,1.17,Normal
HOUSEHOLD_2_370,HOUSEHOLD_2,HOUSEHOLD,0.29,0.67,6.12,104.56,3303.98,3.0,6.0,293.0,B,2.34,High
FOODS_3_726,FOODS_3,FOODS,0.7,1.26,2.5,255.6,3303.32,6.0,11.0,715.0,B,1.8,High
HOUSEHOLD_1_174,HOUSEHOLD_1,HOUSEHOLD,0.31,0.76,5.71,111.92,3301.41,4.0,7.0,314.0,B,2.49,High
FOODS_3_784,FOODS_3,FOODS,1.32,2.07,1.33,481.37,3300.41,10.0,20.0,1347.0,B,1.57,High
FOODS_3_486,FOODS_3,FOODS,0.64,1.02,2.74,232.94,3293.0,5.0,10.0,653.0,B,1.59,High
HOUSEHOLD_2_367,HOUSEHOLD_2,HOUSEHOLD,0.24,0.52,7.17,88.88,3291.52,3.0,5.0,249.0,B,2.13,High
FOODS_1_034,FOODS_1,FOODS,0.32,0.66,5.52,115.41,3289.33,3.0,6.0,324.0,B,2.07,High
FOODS_3_299,FOODS_3,FOODS,1.16,2.16,1.5,424.45,3288.0,10.0,19.0,1190.0,B,1.86,High
HOUSEHOLD_1_069,HOUSEHOLD_1,HOUSEHOLD,0.88,1.42,1.97,322.98,3283.05,7.0,14.0,906.0,B,1.61,High
FOODS_1_091,FOODS_1,FOODS,0.74,1.19,2.34,271.47,3281.26,6.0,12.0,762.0,B,1.61,High
FOODS_3_700,FOODS_3,FOODS,0.67,1.45,2.59,244.75,3273.83,7.0,12.0,688.0,B,2.16,High
FOODS_3_027,FOODS_3,FOODS,0.76,1.47,2.28,277.86,3272.12,7.0,13.0,781.0,B,1.94,High
FOODS_2_203,FOODS_2,FOODS,0.54,1.08,3.24,195.76,3271.84,5.0,9.0,550.0,B,2.02,High
FOODS_2_002,FOODS_2,FOODS,0.87,1.69,1.99,318.53,3270.82,8.0,15.0,895.0,B,1.93,High
HOUSEHOLD_2_095,HOUSEHOLD_2,HOUSEHOLD,0.27,0.57,6.45,98.17,3268.05,3.0,5.0,276.0,B,2.12,High
FOODS_3_147,FOODS_3,FOODS,0.49,1.56,3.55,177.95,3266.91,7.0,11.0,501.0,B,3.21,High
FOODS_2_042,FOODS_2,FOODS,0.8,1.39,2.17,291.23,3266.32,7.0,13.0,819.0,B,1.74,High
FOODS_1_030,FOODS_1,FOODS,0.54,1.12,3.2,197.7,3265.23,5.0,9.0,556.0,B,2.06,High
HOBBIES_1_118,HOBBIES_1,HOBBIES,0.16,0.4,11.1,56.93,3262.71,2.0,4.0,161.0,B,2.57,High
FOODS_3_029,FOODS_3,FOODS,1.25,1.78,1.39,456.01,3261.82,8.0,17.0,1284.0,B,1.43,Normal
HOUSEHOLD_2_078,HOUSEHOLD_2,HOUSEHOLD,0.3,0.66,5.76,109.6,3259.47,3.0,6.0,309.0,B,2.21,High
HOUSEHOLD_2_361,HOUSEHOLD_2,HOUSEHOLD,0.24,0.56,7.28,86.55,3256.39,3.0,5.0,244.0,B,2.37,High
HOUSEHOLD_2_281,HOUSEHOLD_2,HOUSEHOLD,0.34,0.63,5.05,124.51,3247.01,3.0,6.0,352.0,B,1.86,High
FOODS_3_747,FOODS_3,FOODS,1.72,3.11,1.0,628.54,3246.0,14.0,27.0,1773.0,B,1.81,High
HOUSEHOLD_2_073,HOUSEHOLD_2,HOUSEHOLD,0.08,0.3,20.38,30.79,3240.8,2.0,3.0,87.0,B,3.54,High
FOODS_2_262,FOODS_2,FOODS,0.86,1.29,2.0,313.49,3238.6,6.0,13.0,886.0,B,1.5,High
FOODS_3_118,FOODS_3,FOODS,1.48,1.88,1.16,539.27,3234.18,9.0,20.0,1524.0,B,1.28,Normal
FOODS_3_123,FOODS_3,FOODS,0.65,1.32,2.64,237.2,3230.88,6.0,11.0,671.0,B,2.03,High
FOODS_3_641,FOODS_3,FOODS,0.85,1.51,2.03,308.46,3227.58,7.0,13.0,873.0,B,1.79,High
FOODS_3_543,FOODS_3,FOODS,0.45,0.79,3.8,164.4,3227.36,4.0,8.0,466.0,B,1.75,High
HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,0.43,0.74,3.95,158.2,3225.01,4.0,8.0,448.0,B,1.71,High
HOUSEHOLD_2_108,HOUSEHOLD_2,HOUSEHOLD,0.19,0.52,8.88,70.29,3223.1,3.0,5.0,199.0,B,2.72,High
HOUSEHOLD_2_232,HOUSEHOLD_2,HOUSEHOLD,0.36,0.69,4.7,132.83,3222.6,4.0,7.0,377.0,B,1.9,High
HOUSEHOLD_1_150,HOUSEHOLD_1,HOUSEHOLD,0.14,0.39,12.14,51.31,3217.94,2.0,3.0,146.0,B,2.8,High
FOODS_3_040,FOODS_3,FOODS,0.68,1.01,2.5,248.82,3215.73,5.0,10.0,706.0,B,1.48,Normal
HOBBIES_2_009,HOBBIES_2,HOBBIES,0.32,0.69,5.33,116.76,3214.22,4.0,7.0,331.0,B,2.16,High
FOODS_3_684,FOODS_3,FOODS,0.89,1.44,1.91,325.11,3210.76,7.0,14.0,922.0,B,1.62,High
HOUSEHOLD_1_213,HOUSEHOLD_1,HOUSEHOLD,0.38,0.83,4.48,138.64,3207.68,4.0,7.0,394.0,B,2.19,High
HOUSEHOLD_1_154,HOUSEHOLD_1,HOUSEHOLD,0.52,0.89,3.27,189.76,3205.41,4.0,8.0,539.0,B,1.72,High
